iter_idx,n0_value,n_features,is_final_mlp,is_baseline,train_mse,val_mse,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,mlp_train_time_s
1,14,450,False,True,1306.899658203125,2092.622802734375,36.151067179311944,45.745194313002706,25.295774459838867,33.503700256347656,0.6460976004600525,0.5752719044685364,0.0
2,13,420,False,False,1398.0533447265625,2279.084716796875,37.39055154349241,47.73976033451441,27.857267379760742,36.683101654052734,0.6214135885238647,0.5374268293380737,11.616529631020967
3,12,390,False,False,1443.177734375,2422.775390625,37.98917917479924,49.22169634038429,28.593069076538086,37.3584098815918,0.6091941595077515,0.5082626938819885,11.434233490028419
4,11,360,False,False,1529.02099609375,2492.38623046875,39.102698066677576,49.92380424675938,27.348602294921875,37.98991012573242,0.5859482288360596,0.49413418769836426,11.876953692990355
5,10,330,False,False,1366.5213623046875,2211.4541015625,36.966489721160805,47.02610021639579,26.34090805053711,35.17800521850586,0.6299523115158081,0.5511534214019775,10.54771663696738
6,9,300,False,False,1383.732421875,2212.623046875,37.19855402935711,47.03852726090603,26.913494110107422,35.38466262817383,0.6252917051315308,0.5509161353111267,11.156739902042318
7,8,270,False,False,1512.950927734375,2503.111083984375,38.8966698797516,50.03110116701785,27.573577880859375,38.24443817138672,0.5902998447418213,0.491957426071167,11.021403402963188
8,7,240,False,False,1420.0770263671875,2230.740966796875,37.683909382748325,47.23072058307892,26.710542678833008,35.81350326538086,0.6154497265815735,0.547238826751709,11.12583865202032
9,6,210,False,False,1440.7884521484375,2303.978515625,37.95771926958254,47.99977620390537,26.695528030395508,36.0173454284668,0.6098411083221436,0.5323742628097534,10.596130586985964
10,5,180,False,False,1320.1373291015625,1983.8602294921875,36.33369412957568,44.54054590473928,25.347900390625,33.0880012512207,0.6425129175186157,0.5973469018936157,10.438144902989734
11,4,150,False,False,1569.7115478515625,2581.9189453125,39.61958540736592,50.81258648516625,28.120473861694336,38.749176025390625,0.5749293565750122,0.47596222162246704,9.983732356980909
12,3,120,False,False,1482.5439453125,2318.241455078125,38.50381728234877,48.148119953723274,27.196537017822266,36.74021911621094,0.5985339879989624,0.5294793844223022,10.19059178099269
13,2,90,False,False,1718.4156494140625,2822.103515625,41.45377726352645,53.12347424279591,31.179027557373047,40.3672981262207,0.5346609950065613,0.42721325159072876,9.99093729298329
14,1,60,False,False,1940.4052734375,3093.90087890625,44.050031480550615,55.62284493718611,34.0647087097168,42.63930892944336,0.47454726696014404,0.3720480799674988,9.69808479200583
15,0,30,True,False,2958.85888671875,4797.52294921875,54.39539398440598,69.26415342165636,40.08842086791992,51.972599029541016,0.19875472784042358,0.026273369789123535,9.475681193987839
