iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,10.8161451193218,0.187,OptimalGlobal,10.129716753499,7.756
2,13,OptimalGlobal,12.1530515637052,0.171,OptimalGlobal,10.129716753499,5.794
3,12,OptimalGlobal,13.8932731690814,0.209,OptimalGlobal,10.129716753499,8.935
4,11,OptimalGlobal,14.5427266385338,0.172,OptimalGlobal,10.129716753499,15.088
5,10,OptimalGlobal,11.7362558762501,0.158,OptimalGlobal,10.129716753499,4.513
6,9,OptimalGlobal,12.4401022029219,0.143,OptimalGlobal,10.129716753499,6.192
7,8,OptimalGlobal,13.2418791356427,0.16,OptimalGlobal,10.129716753499,4.127
8,7,OptimalGlobal,11.8578533782001,0.127,OptimalGlobal,10.129716753499,5.156
9,6,OptimalGlobal,14.9003592736891,0.124,OptimalGlobal,10.129716753499,6.266
10,5,OptimalGlobal,14.2912164310344,0.09,OptimalGlobal,10.129716753499,4.281
11,4,OptimalGlobal,19.8455194892498,0.092,OptimalGlobal,10.129716753499,2.695
12,3,OptimalGlobal,28.3758733710095,0.071,OptimalGlobal,10.129716753499,17.977
13,2,OptimalGlobal,23.9563686738044,0.045,OptimalGlobal,10.129716753499,26.951
14,1,OptimalGlobal,45.2032232434974,0.023,Feasible,31.0745424868563,60.106
