iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,9.52368154240835,0.172,OptimalGlobal,10.1229789689956,1.752
2,13,OptimalGlobal,8.09359375257672,0.167,OptimalGlobal,10.1229789689956,1.786
3,12,OptimalGlobal,7.77740483283685,0.144,OptimalGlobal,10.1229789689956,1.507
4,11,OptimalGlobal,7.43804886792527,0.141,OptimalGlobal,10.1229789689956,1.474
5,10,OptimalGlobal,9.45778311458984,0.132,OptimalGlobal,10.1229789689956,1.381
6,9,OptimalGlobal,6.76339151436841,0.187,OptimalGlobal,10.1229789689956,1.195
7,8,OptimalGlobal,7.45458352814978,0.136,OptimalGlobal,10.1229789689956,1.414
8,7,OptimalGlobal,5.60473730279054,0.114,OptimalGlobal,10.1229789689956,0.914
9,6,OptimalGlobal,5.45198098768464,0.116,OptimalGlobal,10.1229789689956,0.798
10,5,OptimalGlobal,5.19329031525258,0.107,OptimalGlobal,10.1229789689956,0.774
11,4,OptimalGlobal,4.79409245776687,0.085,OptimalGlobal,10.1229789689956,0.594
12,3,OptimalGlobal,4.86063643088513,0.072,OptimalGlobal,10.1229789689956,0.658
13,2,OptimalGlobal,8.1562782703673,0.05,OptimalGlobal,10.1229789689956,0.381
14,1,OptimalGlobal,5.14832437008351,0.025,OptimalGlobal,10.1229789689956,0.357
