iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,29.3181349206485,1.774,OptimalGlobal,29.7819773976904,44.394
2,28,OptimalGlobal,28.9455023707334,1.561,OptimalGlobal,29.7819773976904,54.969
3,27,OptimalGlobal,8.0887138763171,1.553,OptimalGlobal,29.7819773976904,55.491
4,26,OptimalGlobal,14.9213484372349,1.976,Feasible,44.2120755922523,60.893
5,25,OptimalGlobal,30.8177402941624,1.681,Feasible,90.9033249184743,60.149
6,24,OptimalGlobal,25.8292536564141,2.121,OptimalGlobal,29.7819773976904,40.348
7,23,OptimalGlobal,20.1187195954927,2.218,Feasible,111.526320759244,60.197
8,22,OptimalGlobal,14.084964519281,1.159,OptimalGlobal,29.7819773976904,47.033
9,21,OptimalGlobal,17.7204576844528,1.645,OptimalGlobal,29.7819773976904,22.234
10,20,OptimalGlobal,23.3938991934209,1.65,OptimalGlobal,29.7819773976904,53.893
11,19,OptimalGlobal,36.0936531261906,1.069,OptimalGlobal,29.7819773976904,32.146
12,18,OptimalGlobal,27.0635634620594,0.73,OptimalGlobal,29.7819773976904,47.091
13,17,OptimalGlobal,36.392457869552,0.881,Feasible,85.6072935145171,60.166
14,16,OptimalGlobal,22.0510469952102,0.535,OptimalGlobal,29.7819773976904,38.165
15,15,OptimalGlobal,31.977836601581,1.854,Feasible,40.7994033243284,60.373
16,14,OptimalGlobal,19.9389072469707,0.285,OptimalGlobal,29.7819773976904,37.075
17,13,OptimalGlobal,21.4107864560079,1.792,Feasible,29.7819773976904,60.537
18,12,OptimalGlobal,44.7234703424561,1.591,Feasible,87.1659396195576,60.159
19,11,OptimalGlobal,25.1065316248337,1.095,OptimalGlobal,29.7819773976904,31.066
20,10,OptimalGlobal,26.2558783678656,1.004,Feasible,36.2789986190385,60.295
21,9,OptimalGlobal,46.0693563364758,1.003,Feasible,85.5669510589125,60.2
22,8,OptimalGlobal,32.7066663443104,1.544,Feasible,87.8329899483347,60.107
23,7,OptimalGlobal,26.5874674584211,0.846,Feasible,66.6562951155852,60.884
24,6,OptimalGlobal,59.432911590885,0.873,Feasible,107.843233506449,60.125
25,5,OptimalGlobal,61.5906861080564,0.717,Feasible,52.4049758318294,60.264
26,4,OptimalGlobal,70.9355517187843,0.628,OptimalGlobal,29.7819773976904,58.313
27,3,OptimalGlobal,84.3595267326905,1.417,Feasible,114.977903342833,60.118
28,2,OptimalGlobal,105.279291407003,0.604,Feasible,83.3178950718912,60.258
29,1,OptimalGlobal,101.186556143264,0.079,Feasible,122.246574069418,60.082
