iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,20,OptimalGlobal,5.94766104450629,2.499,OptimalGlobal,6.66422928202822,2.665
2,19,OptimalGlobal,4.04616995620646,2.301,OptimalGlobal,6.66422928202822,2.378
3,18,OptimalGlobal,3.39492434481606,2.3,OptimalGlobal,6.66422928202822,2.27
4,17,OptimalGlobal,3.36031436672318,2.893,OptimalGlobal,6.66422928202822,2.213
5,16,OptimalGlobal,3.33861710766089,2.236,OptimalGlobal,6.66422928202822,2.12
6,15,OptimalGlobal,3.23073677598373,2.221,OptimalGlobal,6.66422928202822,1.753
7,14,OptimalGlobal,3.26642589042955,1.969,OptimalGlobal,6.66422928202822,1.652
8,13,OptimalGlobal,6.31906396170759,3.514,OptimalGlobal,6.66422928202822,1.486
9,12,OptimalGlobal,4.07418961003209,2.149,OptimalGlobal,6.66422928202822,1.462
10,11,OptimalGlobal,3.72902953812769,2.234,OptimalGlobal,6.66422928202822,1.294
11,10,OptimalGlobal,3.60724303720296,1.897,OptimalGlobal,6.66422928202822,1.199
12,9,OptimalGlobal,3.4232716600621,1.845,OptimalGlobal,6.66422928202822,1.124
13,8,OptimalGlobal,10.1777419562074,1.959,OptimalGlobal,6.66422928202822,0.831
14,7,OptimalGlobal,8.65242952288758,1.901,OptimalGlobal,6.66422928202822,0.911
15,6,OptimalGlobal,6.31752463205652,1.996,OptimalGlobal,6.66422928202822,0.833
16,5,OptimalGlobal,7.79970875274543,1.748,OptimalGlobal,6.66422928202822,0.749
17,4,OptimalGlobal,8.58760718815904,1.71,OptimalGlobal,6.66422928202822,0.688
18,3,OptimalGlobal,13.4050409968609,1.735,OptimalGlobal,6.66422928202822,0.616
19,2,OptimalGlobal,17.2924907579388,1.022,OptimalGlobal,6.66422928202822,0.345
20,1,OptimalGlobal,31.5446498844869,0.062,OptimalGlobal,6.66422928202822,0.286
