iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,6.68583338481,0.48,OptimalGlobal,6.78996834685226,15.738
2,28,OptimalGlobal,5.55121280841732,0.493,OptimalGlobal,6.78996834685226,11.286
3,27,OptimalGlobal,5.02599989779865,0.486,OptimalGlobal,6.78996834685226,18.279
4,26,OptimalGlobal,4.82004851183909,0.398,OptimalGlobal,6.78996834685225,10.055
5,25,OptimalGlobal,3.67550670495206,0.418,OptimalGlobal,6.78996834685226,9.362
6,24,OptimalGlobal,3.6008239396556,0.378,OptimalGlobal,6.78996834685226,7.214
7,23,OptimalGlobal,3.54627734931527,0.384,OptimalGlobal,6.78996834685226,11.054
8,22,OptimalGlobal,3.35380936940481,0.358,OptimalGlobal,6.78996834685226,8.402
9,21,OptimalGlobal,3.3638474863165,0.29,OptimalGlobal,6.78996834685226,7.154
10,20,OptimalGlobal,3.31167348765658,0.347,OptimalGlobal,6.78996834685226,9.427
11,19,OptimalGlobal,3.25515684581016,0.296,OptimalGlobal,6.78996834685226,7.82
12,18,OptimalGlobal,3.43192063387278,0.292,OptimalGlobal,6.78996834685225,7.717
13,17,OptimalGlobal,3.11858051946453,0.326,OptimalGlobal,6.78996834685225,8.711
14,16,OptimalGlobal,3.21630458120937,0.295,OptimalGlobal,6.78996834685225,11.425
15,15,OptimalGlobal,3.1412119927629,0.272,OptimalGlobal,6.78996834685225,7.587
16,14,OptimalGlobal,3.09660952228417,0.301,OptimalGlobal,6.78996834685225,7.587
17,13,OptimalGlobal,3.5175173972289,0.334,OptimalGlobal,6.78996834685226,6.81
18,12,OptimalGlobal,3.30517978157945,0.251,OptimalGlobal,6.78996834685226,7.861
19,11,OptimalGlobal,3.69759721584945,0.28,OptimalGlobal,6.78996834685226,8.401
20,10,OptimalGlobal,3.81552913754267,0.214,OptimalGlobal,6.78996834685226,6.052
21,9,OptimalGlobal,3.34977293196552,0.236,OptimalGlobal,6.78996834685225,9.606
22,8,OptimalGlobal,4.07118377643252,0.301,OptimalGlobal,6.78996834685226,4.362
23,7,OptimalGlobal,4.33914468976156,0.337,OptimalGlobal,6.78996834685226,5.495
24,6,OptimalGlobal,4.42906970861461,0.291,OptimalGlobal,6.78996834685226,3.103
25,5,OptimalGlobal,4.64819137387193,0.267,OptimalGlobal,6.78996834685225,2.388
26,4,OptimalGlobal,5.52994036611222,0.25,OptimalGlobal,6.78996834685226,3.044
27,3,OptimalGlobal,5.40800855572328,0.153,OptimalGlobal,6.78996834685226,19.458
28,2,OptimalGlobal,5.76033912520117,0.096,OptimalGlobal,6.78996834685226,3.285
29,1,OptimalGlobal,7.21366447416884,0.029,OptimalGlobal,6.78996834685226,12.176
