iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,15,OptimalGlobal,7.08910138226386,0.237,OptimalGlobal,7.21517096806706,3.69
2,14,OptimalGlobal,7.34427114160584,0.203,OptimalGlobal,7.21517096806706,2.602
3,13,OptimalGlobal,7.60937714240092,0.236,OptimalGlobal,7.21517096806706,2.826
4,12,OptimalGlobal,7.05051271720407,0.184,OptimalGlobal,7.21517096806706,2.858
5,11,OptimalGlobal,8.173809877478,0.17,OptimalGlobal,7.21517096806706,2.61
6,10,OptimalGlobal,7.67390603350576,0.17,OptimalGlobal,7.21517096806706,2.173
7,9,OptimalGlobal,7.66308769464832,0.169,OptimalGlobal,7.21517096806706,2.719
8,8,OptimalGlobal,3.77653343617609,0.184,OptimalGlobal,7.21517096806706,2.288
9,7,OptimalGlobal,6.12139001107264,0.155,OptimalGlobal,7.21517096806706,1.926
10,6,OptimalGlobal,6.67435497293656,0.096,OptimalGlobal,7.21517096806706,1.679
11,5,OptimalGlobal,7.1355298047519,0.111,OptimalGlobal,7.21517096806706,1.519
12,4,OptimalGlobal,8.23782631266055,0.106,OptimalGlobal,7.21517096806706,1.299
13,3,OptimalGlobal,8.93452815425253,0.102,OptimalGlobal,7.21517096806706,1.256
14,2,OptimalGlobal,12.4943931080791,0.061,OptimalGlobal,7.21517096806706,1.512
15,1,OptimalGlobal,13.1614375373801,0.022,OptimalGlobal,7.21517096806706,1.111
