iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,6.20863332542045,3.481,OptimalGlobal,6.54865202354203,2.647
2,28,OptimalGlobal,4.75018307474899,3.375,OptimalGlobal,6.54865202354203,2.538
3,27,OptimalGlobal,4.08901302439022,3.14,OptimalGlobal,6.54865202354203,2.533
4,26,OptimalGlobal,3.92505826243122,2.81,OptimalGlobal,6.54865202354203,2.512
5,25,OptimalGlobal,4.08697518590464,3.16,OptimalGlobal,6.54865202354203,2.271
6,24,OptimalGlobal,3.9176640509373,3.372,OptimalGlobal,6.54865202354203,2.024
7,23,OptimalGlobal,3.98217465053303,3.32,OptimalGlobal,6.54865202354203,1.886
8,22,OptimalGlobal,4.06853633748394,3.158,OptimalGlobal,6.54865202354203,1.738
9,21,OptimalGlobal,4.27473906015546,2.992,OptimalGlobal,6.54865202354203,1.74
10,20,OptimalGlobal,4.11083601019552,2.07,OptimalGlobal,6.54865202354203,1.636
11,19,OptimalGlobal,4.24589129482495,3.64,OptimalGlobal,6.54865202354203,1.633
12,18,OptimalGlobal,4.23653586062842,1.995,OptimalGlobal,6.54865202354203,1.449
13,17,OptimalGlobal,4.81066892499671,2.156,OptimalGlobal,6.54865202354203,1.403
14,16,OptimalGlobal,5.06167971909895,2.829,OptimalGlobal,6.54865202354203,1.317
15,15,OptimalGlobal,4.73085352520473,2.179,OptimalGlobal,6.54865202354203,1.24
16,14,OptimalGlobal,5.31556024723923,2.691,OptimalGlobal,6.54865202354203,1.153
17,13,OptimalGlobal,5.24800728970759,2.155,OptimalGlobal,6.54865202354203,1.134
18,12,OptimalGlobal,5.29892603955888,2.167,OptimalGlobal,6.54865202354203,1.064
19,11,OptimalGlobal,5.30254389782869,2.092,OptimalGlobal,6.54865202354203,0.975
20,10,OptimalGlobal,5.43567831241482,2.12,OptimalGlobal,6.54865202354203,0.899
21,9,OptimalGlobal,6.47799313574298,1.883,OptimalGlobal,6.54865202354203,0.842
22,8,OptimalGlobal,6.98468160349572,1.839,OptimalGlobal,6.54865202354203,0.748
23,7,OptimalGlobal,7.58335700762855,1.857,OptimalGlobal,6.54865202354203,0.682
24,6,OptimalGlobal,8.52469836677545,1.676,OptimalGlobal,6.54865202354203,0.684
25,5,OptimalGlobal,9.54982732933793,1.429,OptimalGlobal,6.54865202354203,0.604
26,4,OptimalGlobal,9.82654849871634,2.362,OptimalGlobal,6.54865202354203,0.462
27,3,OptimalGlobal,12.6360575851683,1.261,OptimalGlobal,6.54865202354203,0.392
28,2,OptimalGlobal,13.6622400495461,0.63,OptimalGlobal,6.54865202354203,0.286
29,1,OptimalGlobal,15.2886460838015,0.064,OptimalGlobal,6.54865202354203,0.25
