iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,14,OptimalGlobal,8.69184504195288,0.18,OptimalGlobal,9.22476931388892,2.305
2,13,OptimalGlobal,7.50683628092368,0.167,OptimalGlobal,9.22476931388892,3.068
3,12,OptimalGlobal,8.07587743646203,0.166,OptimalGlobal,9.22476931388892,1.944
4,11,OptimalGlobal,9.73896150784329,0.149,OptimalGlobal,9.22476931388892,1.602
5,10,OptimalGlobal,7.02174000724913,0.138,OptimalGlobal,9.22476931388892,2.094
6,9,OptimalGlobal,5.40468914931453,0.12,OptimalGlobal,9.22476931388892,1.395
7,8,OptimalGlobal,5.48915405000703,0.123,OptimalGlobal,9.22476931388892,1.304
8,7,OptimalGlobal,5.74623154662557,0.122,OptimalGlobal,9.22476931388892,1.589
9,6,OptimalGlobal,4.70372439224876,0.109,OptimalGlobal,9.22476931388892,0.907
10,5,OptimalGlobal,6.71769103621035,0.084,OptimalGlobal,9.22476931388892,1.178
11,4,OptimalGlobal,4.37294415183631,0.077,OptimalGlobal,9.22476931388892,0.978
12,3,OptimalGlobal,5.55211094353653,0.062,OptimalGlobal,9.22476931388892,0.696
13,2,OptimalGlobal,8.3530089472186,0.047,OptimalGlobal,9.22476931388892,0.842
14,1,OptimalGlobal,9.59485584021546,0.029,OptimalGlobal,9.22476931388892,0.352
