iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,29,OptimalGlobal,6.99134020681033,2.074,OptimalGlobal,7.59607973541485,7.277
2,28,OptimalGlobal,3.56068090579259,1.79,OptimalGlobal,7.59607973541485,6.156
3,27,OptimalGlobal,2.43246959798093,1.695,OptimalGlobal,7.59607973541485,27.238
4,26,OptimalGlobal,2.3593741408225,1.822,OptimalGlobal,7.59607973541484,14.807
5,25,OptimalGlobal,2.32397949812121,1.697,OptimalGlobal,7.59607973541484,17.202
6,24,OptimalGlobal,2.34438041683884,1.733,OptimalGlobal,7.59607973541484,10.819
7,23,OptimalGlobal,2.3238017950501,1.886,OptimalGlobal,7.59607973541485,9.99
8,22,OptimalGlobal,2.28626454859626,1.832,OptimalGlobal,7.59607973541485,11.068
9,21,OptimalGlobal,2.17220401642636,2.05,OptimalGlobal,7.59607973541485,14.368
10,20,OptimalGlobal,2.20865957258517,1.8,OptimalGlobal,7.59607973541485,7.343
11,19,OptimalGlobal,2.17857393777881,1.777,OptimalGlobal,7.59607973541484,17.829
12,18,OptimalGlobal,2.11553496443864,1.906,OptimalGlobal,7.59607973541484,7.172
13,17,OptimalGlobal,1.93821937570079,1.997,OptimalGlobal,7.59607973541484,11.464
14,16,OptimalGlobal,1.92595778796874,1.765,OptimalGlobal,7.59607973541485,22.17
15,15,OptimalGlobal,1.9501059944632,1.753,OptimalGlobal,7.59607973541485,13.833
16,14,OptimalGlobal,2.16998151504507,1.739,OptimalGlobal,7.59607973541484,18.688
17,13,OptimalGlobal,2.0335844867776,1.807,OptimalGlobal,7.59607973541485,16.58
18,12,OptimalGlobal,2.51097934856283,1.771,OptimalGlobal,7.59607973541485,20.999
19,11,OptimalGlobal,3.41635323283169,1.714,OptimalGlobal,7.59607973541484,11.615
20,10,OptimalGlobal,2.79732311386426,1.657,OptimalGlobal,7.59607973541484,8.54
21,9,OptimalGlobal,3.07682428541568,1.567,OptimalGlobal,7.59607973541485,15.965
22,8,OptimalGlobal,4.1922404947855,1.367,OptimalGlobal,7.59607973541484,15.808
23,7,OptimalGlobal,4.65360580116764,1.573,OptimalGlobal,7.59607973541485,13.476
24,6,OptimalGlobal,4.77228905451553,1.319,OptimalGlobal,7.59607973541484,27.095
25,5,OptimalGlobal,4.74206684662217,1.312,OptimalGlobal,7.59607973541484,17.698
26,4,OptimalGlobal,6.78843801562748,1.046,OptimalGlobal,7.59607973541485,11.223
27,3,OptimalGlobal,8.22590157088434,0.937,OptimalGlobal,7.59607973541485,12.196
28,2,OptimalGlobal,11.1049301013961,0.522,OptimalGlobal,7.59607973541484,7.768
29,1,OptimalGlobal,13.6527531363748,0.052,OptimalGlobal,7.59607973541484,3.148
